gen_id,ref_id,dialect_region,gen_text,gen_phoneme,gen_dialect,speaker_id,ref_text,sentence_id,gender,age,token_count
24_Bern_ba118975-5963-4495-927a-a78d19dd98c1,24,Bern,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ə d iː ʃ t eː l k ə n d eː n ɑː x f r oː k n ɔ x n ɑː x aʊ t ɪ ɡ ə p r ʊ d uː k p aɪ l b uː n s uː l k ts ɪ d ə n ʊ x ts uː p aʊ k ɪ k ɪ n t uː ʃ t r iː ɪ n d m eː n d m ɑː m ə f ɛ l ts ɛ ʊ f b aʊ t uː n ɪ s ə p ɔ k ɪ k ə v oː ɪ ç a l t r ʊ b oː r ə t ə b iː oː r oː t ɪ ʃ p p ɔ s iː,Basel,ba118975-5963-4495-927a-a78d19dd98c1,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ChatGPT,male,fourties,28
24_Ostschweiz_831d404d-b189-42b6-8120-073c1f8af73c,24,Ostschweiz,"Die ständige Nachfrage nach nachhaltigen Produkten hat Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ɪ ʃ t aɪ t ə d iː n aʊ f ɔ k n ɔ x n ɑː x a l t ɪ ɡ ə p ɾ ʊ d uː k h ɛ d ɑː uː z l f ɪ ɾ d iː f f ə ɾ p ɑː s ɪ s ɪ n d uː ʃ t r iː aɪ n iː m oː m eː ʊ d o n eː m ə z ɛ l t ts ə uː f uː m b ɛ f ɪ d ə f ɪ f ə p ɑː k t ɪ ɡ ə d iː ɛ s aɪ t t uː b ɑː oː b b iː oː l oː ɡ ɪ ʃ a p b aʊ b ɑː z ɪ n t r ɛ ʃ t eː t,Basel,831d404d-b189-42b6-8120-073c1f8af73c,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ChatGPT,male,sixties,28
24_Wallis_0b890339-031a-43ef-bc2e-5e8b5ac5e613,24,Wallis,"Die steigende Nachfrage nach nachhaltigen Produkten hat eine Auswirkung auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch anbaubar sind.",d iː ʃ t iː ɡ ə n d iː n ɑː x r aʊ k n ɔ x n aʊ x ɔ l t ɪ ɡ ə p r o d u k t ə h t ɜ iː s v ɪ r k l ɪ ɡ ə uː f d iː f ɛ r p a k ɪ k s ə ɪ n d u s t r iː ɪ m ə r eː ʊ n t ə r n eː m ə z ɛ ts ə n d oː f uː m v ɛ l t f r y n t l ɪ x aɪ f ɛ r b a k ɪ ɡ eː d iː r i z aɪ t ə l b ɑː r ʊ d ə r b iː o l oː ɡ ɪ ʃ aʊ b aʊ b l a r z iː,Basel,0b890339-031a-43ef-bc2e-5e8b5ac5e613,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ChatGPT,female,thirties,28
24_Zürich_3e7e3ad6-938d-40fa-9787-2e9f8c529a66,24,Zürich,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",d iː ʃ iː d ə n ə n aʊ f oː l k n ɑː x n ɔ x h ɛ l t ɪ ɡ ə p r oː d uː k t ə t ʊ z ɪ f y d ə ʊ m ts ʊ p ɛ ɾ k f y ts ɪ n d uː s t r iː ɪ m ə b eː ə ɛ n d iː m a m ʊ z eː ts ʊ d uː f uː b ɔ y ts ʊ f y f ə p ɔ k f y ɡ ə v iː iː z ɔ l k ʊ b ɔ r oː d iː b iː l uː ŋ ɡ ɪ ʃ aʊ t p d ə,Basel,3e7e3ad6-938d-40fa-9787-2e9f8c529a66,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ChatGPT,male,sixties,28
24_Ostschweiz_72911186-8b0e-4c0b-af3d-4d8765072930,24,Ostschweiz,"Die steigende Nachfrage nach nachhaltigen Produkten hat Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ɪ d iː ʃ t eː ɡ ə n d iː n ɔ f ɔ f n ɔ x n ɑː x ɛ l t ɪ ɡ ə p ʊ d uː x aɪ m ɛ t aʊ s y k ə d uː x ts uː p ɔ k ɪ k s ɪ n d uː ʃ t eː iː n ʊ m eː ʊ m d m eː m ə s eː ts uː t uː uː m b ə l f y n ts uː f ɪ f ə ɾ p ɑː k ə t ə v oː z aɪ l k ts uː b aʊ d b j uː l uː ɡ ɪ ʃ p aʊ p aʊ z ɪ n t,Basel,72911186-8b0e-4c0b-af3d-4d8765072930,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ChatGPT,male,twenties,28
24_Zürich_6d34bfbb-2de2-48d9-891d-ae216f9b347b,24,Zürich,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ʃ t iː ɡ ə n d iː n ɑː x f r ɛ k m ɛ m ɛ h ɛ l t ɪ ɡ ə d ʊ d uː k t ɜ d aɪ uː s l uː t f ɪ ɡ ɜ f ʊ p ɛ p ɪ k s ə ɪ n d ʊ ʃ t r iː ɛ s ɪ ɪ m ə m eː ə n d ə n ɑː m ə z aɪ t ts uː d uː m f uː aʊ t f ɪ l t v a f iː f ʊ p ɛ p f ɪ ɡ ɚ v eː v iː z a l k ə b ɛ r ə d ə b iː ʊ l oː ɡ ɪ ʃ ɛ p p aɪ v ɛ s ə n,Basel,6d34bfbb-2de2-48d9-891d-ae216f9b347b,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ChatGPT,male,twenties,28
24_Zürich_ce8839ae-3b20-491c-8c33-cef08b4def6e,24,Zürich,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",d iː ʃ t iː ɡ ə n d eː n h aɪ x s n æ ɡ m æ f n æ k h æ l t iː d ə b r ə d uː k s t ə d aʊ m m uː s l ø k f ɪ ɡ ɚ ʊ f f ɪ p æ k ɪ k s ə ɪ n d uː ʃ t r iː ɪ m m eː ʊ n t ə n ɑː m ə s ɪ ts uː ʊ uː n v aɪ l t f ø n t ə f ə f p æ k t ɪ k ə m r iː s aɪ k ə b æ r ə t b iː oː l eː t ə ʃ æ t b b æ f z ɪ n t,Bern,ce8839ae-3b20-491c-8c33-cef08b4def6e,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ChatGPT,male,sixties,28
24_Graubünden_6516567b-0d9b-4853-880c-d5f0327dd384,24,Graubünden,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, welche recycelbar oder biologisch abbaubar sind.",d iː ʃ t iː ɡ ə n ɪ n aʊ f l oː b ə n ɔ aʊ x n ɔ x h ɑː l t ɪ ɡ ə p r oː d uː k t h ɛ d ɛ uː z ə ɪ r k v iː ɡ ə ʊ f f uː r p ɑː k l ɪ k s ə ɪ n d ʊ ʃ t r iː iː m ə r m eː ʊ n t n eː m ə z ɛ l ts ə m ɪ t oː f uː m v ɛ l ts uː r ɪ n t l ɪ ç ə p ɑː k iː ɡ ə v oː d iː z aɪ t ə b ɑː r oː d ə b iː ɔ l oː ɡ ɪ ʃ aʊ p b aʊ b ɑː r z ɪ n t ɑː,Basel,6516567b-0d9b-4853-880c-d5f0327dd384,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ChatGPT,male,fourties,28
24_Ostschweiz_a677eda9-7709-4c9d-8656-e7b665140f3b,24,Ostschweiz,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, wie recycelbare oder biologische Abbau.",n iː b ɪ ʃ t iː t ə d iː n aʊ f ɔ l t ə n aʊ f n ɑː a l t ə d ɪ p ʊ d uː k t ə d uː s v ɪ f ə d ʊ f t f oː ɾ p a p ʃ ɪ ts ə n d uː ʃ t uː ɪ m oː m eː h uː b m eː m ə s iː ts ə t ʊ uː m v æ f oː n t f ə f ə p ɑː ɾ t f ə d ɛ z iː iː d uː ɪ s s a l t ʊ b d ə b iː oː l oː ɡ ɪ ʃ ɑː p p aʊ,Basel,a677eda9-7709-4c9d-8656-e7b665140f3b,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ChatGPT,male,thirties,28
24_Innerschweiz_acf67674-c912-42c0-ba3c-f85e2db965ac,24,Innerschweiz,Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Jetzt immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen durch recycelbare oder biologische Abbau.,iː ʃ t iː ɡ ə n d iː n aɪ f ɔ k m ɛ x m ɛ ɾ f ɛ l t ɪ ɡ ə p r o d uː k t æ n t ɑː uː z ə k ɪ k ə ɛ s t f uː p ɛ k f ɪ k ts ɪ n d ʊ ʃ t r iː j ɛ k s t ɪ m ɜ m eː ʊ n t ə n ɛ m ə z ɛ ts ə t oː f uː m v a l t f r y n t l ɪ f ɪ f p ɛ k f ɪ k ə p r iː s a l k b ɔ r ʊ d ə b iː oː l oː ɡ ɪ ʃ aɪ b aʊ,Basel,acf67674-c912-42c0-ba3c-f85e2db965ac,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ChatGPT,male,thirties,28
24_Innerschweiz_4a8346e7-fa21-49b9-9a6f-c69ef828a68c,24,Innerschweiz,"Durch die steigende Nachfrage nach nachhaltigem Produkt hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",d ɪ r ʃ t aɪ ɡ ə n d ɛ n ɔ x f r ɔ ɡ n n ɑː x n ɑː x a l t ɪ ɡ ə p r o d uː k t ɛ h ɛ l t n aʊ s v ɪ r k l ɪ ɡ ʊ f p aʊ ɪ k s ɪ n d ʊ s t r iː ɪ m ə r m eː ʊ m t n ɑː m ə z aɪ ts uː f oː m b aɪ t f r y n t ə f iː f ə r b aʊ x f ɪ ɡ ə iː z aɪ l t ə n b ɑː r oː t ə b iː oː l oː ɡ ɪ ʃ aʊ p b aʊ b ɑː z ɪ n,Basel,4a8346e7-fa21-49b9-9a6f-c69ef828a68c,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ChatGPT,male,fifties,28
24_Zürich_4ee1811c-9884-4261-99cb-2f7346c8ea6e,24,Zürich,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ʃ t iː ɡ ə n d iː n ɛ x f r aɪ k n ɛ x n ɛ x aɪ t ə ɡ ə p r ə d uː k t h ɚ d ɛ n uː s v ɪ t ɡ ə ə n f ə p ɛ p ɪ k s ɪ n d uː ʃ t ɾ iː y m ɜ m eː ʊ n d d ɛ m ɑː m ə z aɪ l ts ʊ d ɛ f ɪ n v ɛ t f y l t f ɪ f ə p ɛ p y ɡ ə m oː r iː z a l k ɪ b ɛ ɪ d ɛ b m ɛ n ɡ ɪ ʃ ə ɛ b ɛ v ɛ ɾ z ə n,Basel,4ee1811c-9884-4261-99cb-2f7346c8ea6e,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ChatGPT,male,twenties,28
24_Basel_fd72db57-c291-43e6-840e-92e06f83ae56,24,Basel,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ɪ n ʃ t aɪ l ə n d eː n h aʊ f oː x n ɑː x n oː x h aʊ l t ə d iː p ɾ ʊ t uː x t ə d ɛ ʊ m s v ɪ l ɪ ç ə f f ʊ p ɔ f iː s ə ɪ n d ʊ ʃ t r iː iː m ɔ m eː ʊ m t ʊ m ɑː m ə s eː ts ə h uː f uː n b ɑː l f y l t ə f iː f ɜ b ɑː q l ç ɜ v oː d iː z aɪ f ə n b ɔ d ə b iː oː l oː ɡ ɪ ʃ aʊ b ɑː l b ɑː ɾ z iː,Basel,fd72db57-c291-43e6-840e-92e06f83ae56,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ChatGPT,male,twenties,28
24_Bern_d2dee463-0eb9-47fa-b739-f1dccd8638f9,24,Bern,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",d iː ʃ t iː ɡ ə n d iː n ɑː x f r ɑː k n ɑː x n ɑː x a l t ɪ ɡ ə p r o d uː x t h ɛ t t ɑː uː s v y r p f iː ɡ ə uː f p ɑː k ɪ k s z ɪ n t uː ʃ t r iː ɪ m r m eː ʊ n t r n a m ə z ɛ ts ə f oː m a l t r y n t ts f ɪ f y p a k f iː k ə d iː d iː z aɪ k uː p ɑː r ə d ə b iː ɔ l oː ɡ ɪ ʃ p aʊ p r z iː t oː s,Basel,d2dee463-0eb9-47fa-b739-f1dccd8638f9,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ChatGPT,male,twenties,28
24_Bern_d9b44aee-da3d-42c8-8ad1-d1029767f05a,24,Bern,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",d iː ʃ t iː ɡ ə n d iː n ɔ x f r aʊ t n ɔ n ɑː x h aʊ t ɪ ɡ ə p r oː d uː k t h ɛ t ə uː s v y r k x ɪ ɡ ə n ʊ f f p ɑː k ɪ k s ə ɪ n d uː ʃ t r iː ɪ m ə r m eː ʊ m d ə n ɑː m ə s z ɛ ts ə uː uː m v ɑː l t f r y n t ə iː f ə p ɑː k f ɪ ɡ ə v oː r iː z aɪ k uː b ɑː r ʊ t b iː oː l oː ɡ ɪ ʃ ə a p oː p ɑː s iː,Basel,d9b44aee-da3d-42c8-8ad1-d1029767f05a,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ChatGPT,male,fourties,28
24_Graubünden_aece75d7-5d2b-47a4-9f87-24962dfd2e38,24,Graubünden,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ʃ t eː t ə n d i n ɑː x f r aʊ k n ɔ x n ɔ x a l t ɪ ɡ ə p r o d u k t h ɛ t ɜ uː s v ɪ r k ɪ ɡ ʌ ʊ f t ɛ r p a k ɪ k s ɪ n d uː ʃ t r iː ɪ m ə m e ʊ n t n eː m ə s eː ts ə uː f u m b ɛ t r y ŋ t x ə f r a k i ɡ ə v oː r i s aɪ k ʊ b a r oː t b iː ɔ l oː ɡ ɪ ʃ a p aʊ b ɑː r z ɪ n t,Basel,aece75d7-5d2b-47a4-9f87-24962dfd2e38,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ChatGPT,female,fourties,28
24_Bern_2a4acb33-759e-411f-bbd0-2470080758fb,24,Bern,"Die Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr werden Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",eː v iː n ɑː f ɔ l h a x n x aʊ t iː d ə p r o d uː x t a t ɔ h oː uː s v uː r k iː t ə f p a k i ts ə d uː ʃ iː ɪ m ə m ɛ ç t aɪ r d m a m a ɛ z aɪ l ts uː f uː m ɑː f y t o f iː oː f ɔ k f i d eː uː iː z aɪ l k uː b ɔ ʊ d iː ɔ m d ə ʃ n a t ə n d aʊ f z ɪ,Basel,2a4acb33-759e-411f-bbd0-2470080758fb,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ChatGPT,male,twenties,28
24_Wallis_50e4a935-c887-4c38-aff2-6286aab725d1,24,Wallis,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ʃ t iː ɡ ə n d n ɑː f r x n ɑː x n x aʊ l t ɪ ɡ ə m p r ɔ d uː k t h ɛ t aʊ ɪ ç v ɪ r k ɪ ɡ ə f t eː r p ɑː k f ɪ k s ɪ n d uː ʃ t r iː ɪ m n ɛ r m eː ʊ n t ə n aː m ə z ɛ ts ə f uː m b ɛ t f r y n t ə f ɪ f ɪ r p ɑː k r ɪ ɡ ə v oː r iː z aɪ p oː b ɔ r oː t ə b iː ɔ l oː ɡ ɪ ʃ ɑː p oː p ɔ r z ɪ n t,Basel,50e4a935-c887-4c38-aff2-6286aab725d1,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ChatGPT,female,twenties,28
24_Bern_7ca44480-9007-4c1c-8046-aade3c4e6a87,24,Bern,"Und diese steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ʊ m d ɛ t iː n iː s iː ʃ t iː ɡ ə m iː n aʊ f ɔ k n aʊ x n ɑː x ɑː l t ɪ ɡ ə p r oː d uː x t ə d oː ʊ m s t iː uː n z uː k iː ɡ ɔ f t ə p ɑː k ɪ ts ɪ n d uː ʃ t ɪ m ə m eː oː m d ə n ɑː m ə z ɛ ts ə n oː f oː uː m v aɪ l t f r y n t ə h iː f ə p aʊ k f ɪ ɡ ə d iː z aɪ k b ɑː r oː d ə b iː oː l oː ɡ ɪ ʃ ɜ p oː b ɔ r s,Basel,7ca44480-9007-4c1c-8046-aade3c4e6a87,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ChatGPT,male,twenties,28
24_Basel_1cd99b41-8298-4180-aec6-bb65039c9ed7,24,Basel,"Stiegende Nachfolge nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",n oː ʃ t iː d iː n oː x f ʊ k n ɑː x n oː x a l t ɪ d ə p ɾ o d u k t ɛ d aɪ uː s iː k iː d ə ʊ f d iː f ʊ p ɑː k l ɪ k s ə ɪ n d uː ʃ ʃ t ɾ iː ɪ m ɔ m eː ə ʊ n t ə m ɛ m ə s eː ts ʊ l uː f uː n v aɪ l t f u t i f iː f ʊ p ɑː k l iː t ə m oː r iː s aɪ t uː b ɑː v oː d ə b iː oː l oː ɡ ɪ ʃ b ɑː b ɑː z ɪ,Basel,1cd99b41-8298-4180-aec6-bb65039c9ed7,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ChatGPT,male,twenties,28
24_Graubünden_f2feaf58-1285-4fc1-831d-5c1b013b7e0b,24,Graubünden,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",iː ʃ t eː k ə n d iː n ɑː x f r ɑː ɡ n a x n ɑː a l t ɪ ɡ ə p r o d uː k t h ɛ t aʊ uː s v ɪ r k l ɪ ɡ ə ʊ f t f ɛ r p ɔ k v ɪ k s ɪ n d uː ʃ t r iː ɪ m ə r m eː ʊ n t ə r n eː m ə ts aɪ ts ə n d f uː m v ɛ l t f r y n d t l ɪ x f ɛ r p ɔ k i ɡ ə v oː r iː s aɪ k l b ɔ r d ə r b iː oː l oː ɡ ɪ ʃ ʃ ɔ b aʊ b ɔ r z ɪ n t,Basel,f2feaf58-1285-4fc1-831d-5c1b013b7e0b,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ChatGPT,female,fourties,28
24_Innerschweiz_005039b8-898f-48d8-b7cc-8a16bd1055c8,24,Innerschweiz,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",n r d iː ʃ t iː ɡ ə n d ə n ɔ x f r ɡ n ɔ x n ɔ x ɑː t ɪ ɡ ə p r o d u k r eː t aʊ uː s v y r k ɪ ɡ ə oː f f ø r p ɑː k s ɪ n d uː ʃ t r iː ɪ m r m eː ʊ m t r n aː m ə z eː ts uː n oː f uː m v ɛ l t r y n t x ɪ f r p ɔ k f ɪ ɡ ə v oː iː s aɪ k x ə l b ɑː r oː d ə b iː oː l oː ɡ ɪ ʃ a p ɑː b ɑː,Basel,005039b8-898f-48d8-b7cc-8a16bd1055c8,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ChatGPT,female,fourties,28
24_Ostschweiz_684dd9cf-2844-407b-9a7f-12e7b559773f,24,Ostschweiz,"Die Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",v iː ʒ eː t n aʊ x f ɔ k n ɔ x n ɔ x a l t ɪ ɡ ə p o d uː t ɛ aʊ uː s iː k ɪ ɡ ɛ f t p a k ɪ k s ə ɪ n d ʊ ʃ t r i ɪ m ɔ m eː ɪ ɪ n t ə m eː m ə z eː ts ə d oː f ʊ m v ɛ l t f oː n d ɔ x d iː f ɔ p a k r ɪ ɡ ə v oː h ə z aɪ k ə b ɑː d ə b iː ɔ l oː ɡ ɪ ʃ a b a v ɑː z,Basel,684dd9cf-2844-407b-9a7f-12e7b559773f,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ChatGPT,female,fourties,28
24_Ostschweiz_7f4b1ca8-c652-4056-96fb-f02e82182574,24,Ostschweiz,"und die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar und biologisch abgebaut werden.",aʊ s z eː ts ɪ n ə n ʊ n t d iː ʃ t iː ɡ ə n d ɛ aʊ f ɔ l k n aʊ x n x a l t ɪ ɡ ə p o d uː x t h ɛ t aʊ s iː ɔ k r ɪ k ə ʊ f f ɔ p a k f ɪ k s ɪ n d ʊ ʃ t r iː ɪ m ɔ m eː ʊ n t eː m ə z eɪ ts uː t f uː n v ɛ l t f r n t l v ə x ɪ f ɔ p a k f ɪ ɡ ə h oː ɪ s aɪ k ə l b aʊ r ə b iː ɔ l oː ɡ ɪ ʃ a p a,Basel,7f4b1ca8-c652-4056-96fb-f02e82182574,"Die steigende Nachfrage nach nachhaltigen Produkten hat auch Auswirkungen auf die Verpackungsindustrie. Immer mehr Unternehmen setzen auf umweltfreundliche Verpackungen, die recycelbar oder biologisch abbaubar sind.",ChatGPT,female,thirties,28
